review_id,stars,text,Food Quality,Customer Service,Place,Menu_and_Pricing,Drinks,Time
YmWCJdQR7bkcDRj1oQuf5g,4,"two years ago my boyfriend and i got take out from mama palmas after hearing every one and their cousin sing its praises we were sorely disappointed  we ordered  a large pepperonisausage which by the time we carried it back to our apartment a five minute walk away was cold  the toppings were skimpy the crust was paper thin and soaked with grease and the large size was more like a medium so we swore off this place disappointed it didnt live up to the hype  

tonight we for some reason decided to give it another chance its reasonably priced and there  off we went hoping for the best but prepared for crap 

we were very pleasantly surprised  the service was very attentive and attitude free i was somewhat worried after reading some other reviews about that but no complaints from us 

the food was extremely tasty  we split the polenta bread which was wonderful hot and crispy crust topped with this wonderfully sweetsavory pesto sweet peppers sweet corn and of course polenta  we loved it and ate every scrap 

i got the lowfat cajun shrimp pizza and the so got a pepperoni and sausage  we both ordered small sizes  the pizzas arrived piping hot and smelling delicious  mine had at least 20 shrimp on it and my boyfriends toppings were similarly generous  crust was good to very good  and the prices were fairly reasonable  my only small complaint was that there didnt seem to be that much sauce on my pizza but that isnt a deal breaker 

im glad i gave this place a second chance ill definitely be going back",1.0,1.0,0.0,1.0,0.0,0.0
2nVQ9fMurDaqG85Mr33qbQ,5,"one of the first posts for this blog was for han dynasty so when i heard han was moving his oftacclaimed restaurant across the street i felt something along the lines of nostalgia before he moved i had to try the original location once more or perhaps i was just in the mood for damn good szechuan cuisine

hans doing well for himself having recently opened up his first outpost in nyc he remains a character which is clearly evident with his recent drama with the ppa no doubt he subsequently gained legions of additional fans im sure 

heres a shot of the new location almost directly across the street from the old space 

but lets move on to the food

dan dan noodles 795

meals must start with the dan dan noodles these are perfectly al dente noodles which hold on for dear life to the delicious chili sauce and crispy bits of pork the gf begged me to drop it to a 4 on the han heat scale this time around and it turned out to be perfect for her offering just a slight tingle to the tongue and whetting the appetite for more spice 

spicy crispy cucumber 695

a ubiquitous dish in asian cuisine these cucumbers were perfectly crisp with the sweet sour and salty sauce making this dish a mustorder as well the spice hits the back of your throat while the sesame acts as the countervailing element to tame your taste buds and imparting some savoriness to each bite 

pork belly in garlic sauce 995

this time around i decided to try the other pork belly dish at han dynasty this dish is served cold with the umami of the thinsliced pork belly and the garlic offering an innate savoriness to the dish the spicy sauce tantalizes your tongue with its heat

garlic sauce style chicken 1195
stir fried with ginger garlic bamboo wood ear mushrooms bell peppers

the thin sliced chicken was juicy and moist its completely covered in a relatively thick garlic sauce fresh ginger slices offered a bright element to the dish with the mushrooms offering a nice earthiness 

three cup chicken 1495

another mustorder is the three cup chicken juicy chunks of chicken are stir fried with whole roasted garlic cloves offering savory and salty flavors this is meant to be eaten with the spicy crispy cucumber and rice the ginger on the finish makes each bite

as always han dynasty hits the mark for the belly of this pig if they delivered it would be on the docket at least once a week but for now hans empire is clearly expanding so who knows maybe an outpost will pop up in the fairmount area as well",1.0,0.0,0.0,1.0,0.0,0.0
Z-4YGkpvH7Z7f5LO79zuOQ,5,i love this place although its fairly new lots of people patronize this establishment everyday the chicken and waffles are off the chain i must say its a little small but the food is worth it so if you visiting our wonderful city check it out,1.0,0.0,0.0,0.0,0.0,0.0
75r4Zt5SU9XoaavPlMfsjw,3,food was just ok nice large portions fries needed another minute  under done brisket was mostly edges ribs were too fatty and shrimp was like a frozen supermarket type workers were very nice prices were reasonable,0.0,1.0,0.0,1.0,0.0,0.0
WsbjxAqARaHHimlfqYpxow,5,best burgers really love this place if youre visiting santa barbara do yourself and belly a favor and eat here,1.0,0.0,0.0,0.0,0.0,0.0
IWY0BeuxXk2QrBieWHOwhw,2,been here many times and this time for some reason it was not good   crab legs were overcooked and three out of the six legs didnt have meat in them and the saladsalmon dish was small for the price   left with a 4500 bill and still hungry   sorry wont be back,-1.0,0.0,0.0,-1.0,0.0,0.0
vdnZTj0c3vEdppzZYeVC6A,4,"we stayed here at circus circus to shoot a wedding here in reno 

i really loved the stay but was unable to provide 5 stars for a few reasons 
checkin was extremely longtraveling with a lot of luggage we spent an hour and a half just standing in line waiting to check in there needs to be a faster way to checkin especially when we were able to check out on our tv with our remote 
 
we loved our room it was spacious but dirty we found blood stains on the comforter and bed linen and holes on the travel guide it was sticky with some sort green hardened slime that grossed both me and my sister out quite a bit the bathroom was clean and its spacious with a tub and shower head sink is spacious and extremely clean  perfect for ladies who love their cosmetic and having everything out 
 
the casino was huge and we discovered it connected to 2 other hotels and to their casinos and resteraunts which was amazing our first night we ate at the sushi resteraunt in circus circus it wasnt good at all they told us the wait would be over 45 minutes unless we did the buffet reluctantly we did since we were hungry there were two woman there since the waitresses there seated both guest for the sushi side and mexican food side at the same podium the one girl was very rude and even came over to me asking me to sit straighter in my chair for people she sat close to me i have an existing health issue where i cant have my leg tucked under me and it needs to be out somewhat straight and she slammed a chair in to my leg the buffet was not good at all i craved sashimi and all you could order for the buffet without being charged more was sushi rollsugh what for nearly 30 per person we could only order rolls the fish is not fresh at all being a sushi fanatic i was extremely disappointed they microwave a lot of the food so when we ordered rolls it would be cold and hot with piece of tempura or fish steaming hot and the rest cold it was hard for my taste buds to process for 2 people for the buffet and an order of sake the total was almost 80 way over priced i guess we paid for the experience 
 
the buffet inside circus circus was amazing we tried that on our second night and that night it was seafood night they had an assortment of seafood dishes calamari picatta crab legs seafood salads seafood enchiladas fried fish and even general buffet assortments such as potatoes french fries ham and other meats their dessert bar was wonderful an assortment of tiny little colorful desserts they also have pie and ice cream  
 
overall we made some friends enjoyed playing in the casino and photographing the wedding  
 
krissy 
mitchell moments photography",0.0,-1.0,1.0,1.0,0.0,-1.0
W-YtlOTQQl5rlSqX94xwIg,5,amazing service and food was fantastic ambience was great gave samples of wine and dessert pairing even though we didnt have a huge order our waiter was fantastic and made sure we were taken care of it was my first time there and i will definitely be back,1.0,1.0,0.0,0.0,1.0,0.0
n5TSeL0VAzx4sY9_S10UVQ,3,ive been going to minellas for years  they have food for every tastefrom my very picky motherinlaw who doesnt eat meat foul or certain seafood out to my fatherinlaw who likes rice pudding and salmon  the steak fries are fantastic  the place is pretty clean and consistent  the prices are okaymore expensive than other places because its on the main line  the one quirk was that when we brought a deck of cards to play go fish to keep the kids busy while we were waiting with our food we were told to put them away kind of rudely with no explanation  there are other places that are better but none as convenient so well keep on going,1.0,-1.0,1.0,-1.0,0.0,-1.0
bz6SZYKUb5d1wSLMJIeQsQ,5,i love it here  every time we pop in we are greeted well and our food is brought out quickly everything we get is tasty and fresh in my opinion this is one of the best greek salads i think its the dressing in the area and we live in tarpon springs nothing fancy but always delicious great quick spot to eat,1.0,1.0,0.0,0.0,0.0,1.0
c1uPy0irrkZdcbyPS7q5YQ,3,"been to this joint about five times now and it rocks seafood is awsomea bit pricey some of the portions are small  like anything that comes in a soup bowl  but still very good 
key lime pie is a must at the end",1.0,0.0,0.0,-1.0,0.0,0.0
Q63zhj2DTv2OrRYfc-_i1A,4,"fette sau has a great atmosphere and you can forget youre in a city  the dry rub on the meat was really good  the price is high due the quality of the ingredients  i will admit that the meat was really high quality and the cheese used in the mac and cheese was quality cheese  the sauces that you put on the meat throws off a lot of people because it is a different way to eat bbq but it was still good  

the spicy cole slaw was tasty it wasnt super spicy but it had a kick to it   it also looks very appealing because it is so colorful

one thing i didnt get was that they serve the mac and cheese starting at 4pm or 5pm on a saturday  i came there because i was craving some good mac and cheese but since i came there an hour before they were serving it i couldnt get it right away  so i had to eat my meal then i got mac and cheese to go  i do not recommend eating this mac and cheese in a small space  its fine in the open airy restaurant but in a car was awful  dont be that person that brings it back to the office  it was tasty but the cheese was an overpowering smell",1.0,0.0,1.0,0.0,0.0,0.0
wL2rFiNXfNncVKBx9knBNg,1,service was horrible sides were good steak was ok atmosphere is prettythats about all there is to say not worth it for us,0.0,-1.0,0.0,0.0,0.0,0.0
y56j9JLerowiUnZ1oCjLQQ,5,"another great visit saturday evening with madison as our server  hubby and i had the usual  ribs au gratin potatoes and smashed cauliflower  and lets not forget the bread sticks to start the meal  yes we even had leftovers for the next day

i can always count on great service from the hostess to the servers  madison was attentive friendly and paced our meal perfect

kudos to the chefs which prepare our meals perfect each visit",1.0,1.0,0.0,1.0,0.0,0.0
X7XQ5yxwClpF0Is-NNJF6Q,5,"stumbled upon curio just before happy hour ended great prices drinks appys and samantha the bartender was great 
nice upscale bar",0.0,1.0,0.0,0.0,1.0,0.0
15lQQUfDiZ5DZ7wSoUYZxg,5,"wow amazing sushi their all you can eat sushi is a great deal but definitely come hungry 

they give the table a sheet that you can check off which apps soups rolls etc you want they will give you a new sheet for each additional order there is a limit on how many specialty rolls the table can order but they have so many other good options for rolls that it doesnt matter 

my boyfriend and i drove 30 minutes just to come here for their sushi one of the best places ive been and id definitely come again yummy yummy yummy",1.0,0.0,0.0,1.0,0.0,0.0
Ra9Pqkp9hUYJSNzBu0b1Gw,2,"i was so disappointed at the dinner i had here with my girlfriend while i cant complain about the price with a 45 fixed price menu for 4 courses everything else left something to be desired 

after being crammed in next to the hostess while waiting to be seated our table for 2 was basically shared elbow to elbow with the couple dining next to us the food was interesting but poorly seasoned their tomato sauce clearly has sugar in it shame on you for an italian restaurant also many of their dishes are not accurately described on the menu the duck breast may seem like a treat but it is heavily crusted and over seasoned with anise or fennel so rather that a wonder piece of duck you get slightly duck flavored licorice 

i am always looking for a great italian place my go to has always been la viola but i want to find someplace closer to home it looks like im still looking",-1.0,0.0,0.0,-1.0,0.0,0.0
UaHqSeLJwAk3y6hU5VU12A,5,"good prices great food 
my favorite standby since i was a little girl 
staff is always friendly",0.0,1.0,0.0,1.0,0.0,0.0
xMoiuyxS3jjoV0Ce9NdQEA,5,love this place what a lucky find for outoftowners delish steak and bleu cheese pizza friendly service neat decor great time in the game room for the kiddos well be back,1.0,1.0,1.0,0.0,0.0,0.0
iBHGL9EiGQEQYxefF2ljDg,5,such amazing vegan burgers and fries i got the spicy vegan burger i think the one made with takis and it was so so awesome it had such a good flavor and the portions are huge so you can be sure to get your moneys worth the price of the burgers were also so great and affordable and the fries the fries were amazing and they had such a good flavor while not being too salty overall this place is definitely one of my favorite vegan spots,1.0,0.0,0.0,1.0,0.0,0.0
zGS8A1G8eBz1kVFxk_m_8w,4,i have been meaning to write a review of this place as i have purchased takeout three times four stars the food is very flavorful fresh and consistent the only reason i will not give 5 stars is its a bit overpriced takeout for two can easily approach 50 which seems a little steep in my opinion this is one of the top chinese restaurants in town as far as the food goes,1.0,0.0,0.0,-1.0,0.0,0.0
PjA__litfFVEV6OuJBRTuQ,3,our first time ordering chicken wings from here frankly we sre amazed it has 5 stars ours were so overdone it seemed like they emptied frozen  wings into a fryer and that eas that 4 pieces of celery  and the drumsticks looked like lollipops we were very disappointed to say the least the very sweet young lady we spoke to on the phone was the only reason i gave it 3 stars,-1.0,1.0,0.0,0.0,0.0,0.0
IDFhzo9TeRDomsEujjjhbQ,5,"great bar 32 beers on tap  friendly staff they quickly get rid of those who are not 

food is really good been back 5 times in last 2 weeks   daily specials are really special but so is everything else  

we love lunch and destiny is the bartender excellent and friendly",1.0,1.0,0.0,0.0,1.0,1.0
WOI6PThizuRa9kt6U0y6bQ,5,"i have been going there on and off for a few years now i didnt have a lot of interest in coffee houses then i moved to colorado for a couple of years and it was hard to find good coffee houses you know the one that really takes care of its costumers long story

came back to santa barbara and realized how good it is to get to know the people that work there i go there bout for times a week for about an hour or so before going to work
my favorite drinks are dirty chai carmel latte mexican chocolate and chai latte i always get a jalapenocream cheese bagel too
they should definitely bring back local musicians to play there
when you come in try to get to know the person serving you for a bit wont hurt i promise",0.0,0.0,0.0,0.0,1.0,0.0
X2aBPwJdXp0javrb5lCdEA,5,"i first came to liuzzas by the track in 2005 i was visiting from jacksonville and was not used to establishments where incredible food was served out of what appeared to be rundown shacks or old corner bars with liuzzas being of the latter variety it was love at first reuben bite 
since then anytime ive been in new orleans and someone says where should we eat liuzzas is always the first place to flash across my mind because i want that reuben bad
i took my mother and sister there to eat lunch yesterday and was met with a potential disaster they were out of corned beef at a loss i took our servers advice to try the signature bbq shrimp its been photographed and talked about a lot french bread stuffed full of garlicky delicious boiled shrimp dont think thick red heinz bbq sauce this is new orleans bbq thin transparent and awesome and it was indeed awesome the food there is really good 
we also had the crab cake served with thick garlic bread the best my mom has ever had she claims and the gumbo we were all jealous of the plate of red beans set in front of a woman at the next table 
yesterday the dining roombars 10 or so tables were nearly full with families some office lunchtimers and a group of young men sporting cowboy boots and scrub shirts 
our server was female and very sweet but in a nononsense sorta way she did not apologize about being out of corned beef and why should she youre just gonna have to order something else and like it",1.0,0.0,0.0,0.0,0.0,0.0
NPe2bL1hGKs4Ix0Lul-UTQ,5,first time here had heard the fish and chips was excellent so we decided to try it we all had different entrees and we all really enjoyed our meals the hot crab and cheese dip is excellent our server was friendly,1.0,1.0,0.0,0.0,0.0,0.0
8go5R5VZyUeAQ1sajtJhmw,1,"last night i took my family to cicis in cherry hill the food was good and plentiful but towards the end of the meal some older woman came into the restaurant with her ugly little pug dog the woman wanted to eat there but would only do so if the manager would change the tv channels to the stupid ncaa basketball game never mind that my kids were watching the show on cartoon network

anyway while this woman was waiting to speak with the manager she would reach down to pet her dog this wouldnt be so bad if she and her dog were outside but they were inside and the woman took a couple of brownies from the dessert area and ate them  not using utensils to obtain said brownies  while she was waiting for the manager before she paid for her meal

then after she stalked the manager bob until he finally changed the channel she literally stood in one spot and stared at him until he changed the station she paid for her meal and lead her dog around the restaurant while she gathered her food and do you think she washed her hands  or used the antibac liquid by the register  before touching the food or serving utensils hell no

i feel bad for the people who came in after her i usually like cicis because its food is decent and is very lowpriced but if theyre going to let some old woman bring a dog into the restaurant then either im not going to go there for a long time or next time ill bring my dalmation",0.0,-1.0,0.0,-1.0,0.0,0.0
xdM977LJG_vSYCfRhaKN5Q,5,awesome service both times i went here really good beer selection and their currywurst is not quite that of germanys but it came the closest of anywhere ive tried on the east coast definitely will be coming back,0.0,0.0,0.0,0.0,1.0,0.0
z5Wv1eWiKjV8KUx4J7Ll8w,1,food is way overpriced  like a lot like 17 for shrimp tacos  40 for a lobster also the lobster we ordered was disgusting possibly rancid  and had no meat which was okay because i wouldnt have eaten it anyway since after the first bite i wanted to throw up  had the seafood bucket it was 89 and you got two mini potatoes and half cobs of corn ridiculous  walk across the street to dragos  much better this place is a joke will never return,-1.0,0.0,0.0,-1.0,0.0,0.0
vxnIE4kmjCaCgrHyi6u9tQ,5,fine southern cooking that you cannot get anywhere else surprise your visitors with this,1.0,0.0,0.0,0.0,0.0,0.0
ocpEn3PxUDuI6WcuGWyBJA,5,calamari is so great fun environment on weekends and the bread is always so fresh come here often and the service is always amazing,1.0,1.0,1.0,0.0,0.0,0.0
PD_48BK_EmvTJfdq-H4FuA,4,great service both times inexpensive bottles of wine that decent sushi and bento boxes prices are great,0.0,1.0,1.0,1.0,1.0,0.0
DOB4Jh7TQHl4qYyw50138g,3,"finally authentic mexican

just finished a nice dinner at zocalo chefowner greg russell again demonstrates his culinary talent and unwavering dedication to mexican cuisine

walking in to zocalo you definitely feel like you are a world away from downtown philly the tables and chairs are hand carved and just very cool you immediately make the connection to chef gregs cooking that is the pride and passion that he and his wife and kids put into this restaurant hand carved chairs wonderful art and a warm welcoming staff and i have not even eaten yet looking at the menu you notice it is small and if you have read any of my other reviews that is a huge plus a great chef concentrates on a relatively small menu and making fresh dishes consistently zocalo has such a chefor two

we started dinner with with the chips salsa and guacamole the fundido and the mexicana and argentini mixed drinks you can certainly appreciate how fresh it was but even more so was the taste just the right amount of heat in the salsa and the guac was deliciously creamy with small chucks of fresh avocado the chips are made fresh as well our fundido was a blend of cheeses and we added pablanos all were a nice starter

for dinner we had the arrachera skirt steak see pic and the pollo santuario chicken and chorizo the steak was well seasoned and perfectly cooked the chicken was very tender and again the freshness of ingredients shines through each dish 

each dish we had on this visit offered very distinct flavors all well balanced

our service was and always is very attentive chef greg came out and spoke with us for a few minutes i think thats something many restaurant chefs should try to do more often

one area i think that can be improved is the presentation of the main course i understand the home cooked feel but every dish has this cup shaped scoop of rice and beans with pico and guac this could be thought out a little better 

some reviewers here complain about the prices im dumbfounded by that this fare is so fresh and that costs a little more it is by no means overpriced 23 for my skirt steak is not expensive not cheap either and it was a nice portion if you want cheap food go to any chinese buffet if you do keep the antacids handy

another highlight is the bar they mix some really cool drinks here i wish they were closer i think i would visit the bar for happy hour more often zocalo makes my list for creative drink masters

if you want to taste distinctive authentic mexican prepared with the freshest ingredients then i recommend a visit to zocalo 

if you enjoyed reading my review please rate it and send me a comment",1.0,0.0,0.0,-1.0,0.0,0.0
MDMhAqhogwyRWqzfS0l9Qg,5,"we all know what to expect from fogo de chão but did you know they make an amazing thanksgiving feast highlights include a butternut and coconut soup and the incredible stuffing made from sausage one of the best ive ever had and i still got to eat all the meat to my stomachs content 

check out their holiday specials  not bad for the amount and variety of feasting you get",1.0,0.0,0.0,1.0,0.0,0.0
DtHTqvd_7hDfkCoeHY9kAg,4,friendly service and great food  seemed a little bit more pricey than the others weve been to in this chain but reasonably priced in comparison to other west edmonton mall choices,1.0,1.0,0.0,-1.0,0.0,0.0
VfBg5Yr7m5-KLrOX_CrWSw,4,"best pho spot in philly so far theyre located in a supermarket plaza so i never had an issue with parking in their lot they pretty much only sell pho here with variations in the types of meat you want the best part of the pho here is their broth which is clear and not overly salty honestly the difference between large and small is only the amount of broth but then again its like an extra 50 cents so cant complain the pho bowls are reasonably priced at around 8 a bowl i only wish they had other stuff like spring rolls or summer rolls however its good that their only food item is made well

tip this place is cash only",1.0,0.0,0.0,0.0,0.0,0.0
jmeUnL6cETVm-cjiKmw-ag,5,so glad we decided to give sparks coffee shop a try over the top service ridiculously delicious food clean and great coffee i am one that loves sunday morning breakfast so this place was an instant add to my goto breakfast spots ordered the carne asada and eggs and the carne asada was tender and marinated perfectly eggs cooked perfectly potatoes were soft inside crispy outside just as i like em wife had the chicken fried steak eggs potatoes and it was delicious and perfectly breaded  the bacon gravy is out of this world my new fave,1.0,0.0,0.0,0.0,1.0,0.0
I7z3Wela_RFvbekgeIypUw,4,im always a little disappointed when i come here i love what they are doing and i love the concept the menu items all sounds great but i find the execution to be good not great the bread could be improved for sure today i had the carolina bbq sandwich  i guess when they say carolina bbq they are referring to the way the meat is cooked and cut pulled apart  i wish they would have specified the specific region of the carolines so i could have better anticipated the sauce i was hoping for a vinegar sauce north carolina but got one with tomato in it this is carolina bbq sauce still but there is so much variation within this type of bbq i just think they should get more specific on the menu sorry for the impassioned bbq classification rant anyway the staff here is fantastic as nice and as cool as they come and people who really love food,0.0,1.0,0.0,1.0,0.0,0.0
thPhVdyuJiMjrResQHbZuQ,3,"im thrilled to have athens as an added option here in the vue but i cant say im completely in love

the food has been hit or miss anything off the lunchdinner side of the menu has been eh for me the breakfast options have been  a much better choice then again im a breakfast junkie pancakes and eggs are solid but man the corned beef hash is freaking awesome

service can be either slow or nonexistent depending on the time of day well still stop in since its convenient but im hoping the longer they are there the little things will improve",1.0,-1.0,0.0,1.0,0.0,-1.0
_3A9CraNeAzIqgVDY5sbmg,4,"look everybody has an opinion just like every one has an ash0le but when it comes to sushi comfort food these are my go to guys sushi and comfort food in the same sentence those of you that have a sushi addiction know what im talkin about 

i come here and get fed des knows what i like and he keeps it coming without even asking sashimi and hand roles that would be a small fortune anywhere else 

im spoiled and i love it so go pay a lot more if you want no sweat off my brow i got my bait fix tonight in a big way  without the big price tag your choice",1.0,1.0,0.0,0.0,0.0,0.0
SuNIi-7bp_hufAICNOn4ig,3,"this is one of several breakfast options i like to frequent 
very much a no frills establishment but with solid food its right across from the train station in suburban square so potentially a challenge to find if you dont know where to look 
omelets are very good home fries are deep fried which is sometimes very good and sometimes a little much i never really complain though pancakes are really solid too never done anything other than breakfast there but they have a pretty standard delidiner menu 
not a blow you away breakfast but its fast reasonably priced and solid food",0.0,0.0,0.0,-1.0,0.0,0.0
gaWOfuTyRNAzQugWy6Yc7A,4,"service was great and the atmosphere is cheerful  artsy lots of variety for breakfast drinks including a coffee bar
we ordered strawberry crepes pretty typical chocolate chip pancakes were cooked very well with nice crispy edges  the bubba had a great homemade flavor to the gravy and the maple toast was exactly what youd expect from reading its description 
none of the food was really amazing but it was all good we originally were going to the pancake palace but when we saw people lined up outside all the way down the block we came here instead we would return if in the mood for a basic breakfast",0.0,1.0,1.0,1.0,1.0,0.0
9yUtXJRuCPEsxa-MuUrsEA,5,just had a second visit and am very happy to report that we had another incredible experience  this is a scratch kitchen and everything is made to order i had my egg over medium and it was perfect we were allowed outside dining which was very nice my granddaughter had their stuffed french toast with mixed berry and cream cheesea very generous portion our sever was very good the manager stopped by to check on us too very consistent and i highly recommend,1.0,1.0,1.0,0.0,0.0,0.0
bYBdo8VdfioHWrcHIGL7Tw,5,"ale emporium is a pretty neat place theyve consistently received high marks the past few years from local papers for their beer  food and i wholeheartedly agree ive been there at a variety of times with as many people as 40 as little as two and service has been consistently great with every visit 

the beer taps change a lot with localregional  seasonal beers so you may never know what will be available a good thing ive tried a bunch of their foods and have yet to find something i dislike the wings are some of the best ive ever had some of their sauces are a little too hot for me so i usually end up just with sweet bbq to be safe i had an issue once with a beer and it was no big deal to get it taken off the bill 

time and time again this is a great place for the northside and worth my drive from downtown",0.0,1.0,1.0,0.0,1.0,0.0
WqXpzRUYJiYziaR2z6svhw,5,well deserving of its great reputationgreat food and service simply a restaurant that does not disappoint,1.0,1.0,1.0,0.0,0.0,0.0
zlwQySQOTBbucrto88Hi9w,4,the square pizza was phenomenal and ive had pizza everywhere on this damn planet  i dont know how their store looks or how cleanly the people are there or what god they believe in or any other dumb ass attribute these whiny people choose to critique on here but the pizza is greatso thats really all that matters,1.0,1.0,0.0,1.0,0.0,0.0
SBt1FnRwYxI4Xa5-qOFqSQ,1,"i gave management the opportunity of writing them a letter below so they could respond without my having to put it here  they didnt which gives the impression they only respond to complaints here when theyve been publicly criticized  it also gives the impression theyre not sincere in their responses to criticism in the reviews below although they make themselves sound convincing

there are two reports of foodpoisoning here on pages 2 and 3 the first dated 1317 the second 4917 both involved vomiting the latter involving a four year old vomiting 8 times  consequently the first reviewer restored his original review of 13 on 428 illustrating his doubts about the sincerity of the management regarding their responses to negative reviews  

i can only second that  frankly given these reviews as well as others here i dont know why anyone would want to eat here  maybe the place ought to be shut down given its insensitivity to issues  the letter i sent follows

looking over the reviews of your restaurant on yelp i noticed one dated 22617 about seating problems with the restaurant 25 full  you responded by apologizing to the customer saying you were going to look into the situation and retrain your door staff in regard to how they address seating  

i entered your establishment in midafternoon the place was virtually empty never mind 25 full  the hostess asked me what type of seating i wanted i said a booth and even pointed to those to the right where the windows were facing 309 virtually all of which were empty  she told me to follow her and tried to sit me to the left on top of your kitchen

i dont know if this kind of approach is a product of your retraining or something she takes it upon herself to do  if its the latter i dont know that blonde hair and a great pair of legs are going to make up for it  i consequently asked her for a booth by the windows and she gave me one but im not sure that makes up for anything  she may think shes a femme fatale but all she came across as was an asshole

im a public health doctor and have spent the better part of my life helping people to get the medical attention they need as well as their civilhuman rights addressed  if youre as literate and concerned as you seem in the reviews you might recall there was this woman named rosa parks who refused to go to the back of the bus  the events in charlottesville last month ought to remind you even more about people being treated with dignity and regard  

im not saying what happened is unique to your place of business by a long shot  that doesnt make it right  if a restaurant is crowded thats one thing but doing this type of thing when its empty gives out a message one that i wouldnt refrain from sharing with others  ive also read your subsequent yelp reviews on page 2  all from this year including the ones that talk about food poisoning and vomiting one that even involved a four year old child  since you put your contact information into the first  review i referenced i figured id communicate directly with you giving you a chance to respond  

if you are instructing your door staff to approach things in this manner id rethink what youre doing  i have close contacts with staff at senator caseys congressman boyles congressman evans and congressman bradys offices both here and in washington  ive just returned from a week long conference in washington where ive been meeting with them to address global and domestic health issues  i also have contacts with local county and state officials the last thing i need is discriminatory treatment and thatd be true if i were a truck driver  i dont think anyone whos a human being needs this

if you want to respond to this im willing to listen  i dont think anyone likes being given a message when they walk into a restaurant",-1.0,-1.0,0.0,0.0,0.0,0.0
#NAME?,5,"The food & drink were excellent!  We started out at the bar, since they run a 5 for 6 before 7 bar menu (5 cocktails, 5 wines & 5 appetizers for $6 each before 7 pm).  I had a white cosmo while my husband had a mojito.  We put in for an order of calamari, which came out extremely quickly, and my husband said was fantastic.  I decided to partake of the free bar food, the homemade, unbelievably fresh potato chips.  Those things are god like - the perfect combo of potato, oil & salt.  Once we asked for our check, the bartender rang through to the hostess stand to let them know we were ready for dinner, and a hostess came to get us from the bar to our table.

We had one of the smaller, two person booths that were near the bar (not on the bar side, however).  Eric, our server, greeted us very quickly and got us some water while we reviewed the menu.  He did a good job running down the specials of the night (a few bone-in cuts, a black and blue sirloin & a halibut dish) and then left us to simmer in our thoughts.  My husband went the prix fixe route (soup/salad + main + dessert) for $37, while I did one of the Light Entrees, which is a smaller portion meat plus a smaller portion side.  We started out with wine - my husband went for a glass of Pinot Noir, while I did a the Red Flight of Interest (they offer almost a dozen wine flights - 3 - 2 oz portions, but only all red or all white).  The flight actually comes in a pretty ""fruity"" display, to me...it was a wire contraption that all the glasses hung in.  I guess it's probably safer than 3 wineglasses on the table.  I prefer doing flights when out, since I'd like to try a bit of everything, while my husband would rather do a full glass of something he's pretty sure he'd like.  Either way, you have your pick.

Our salads came out pretty quickly.  The prix fixe salad was a butter lettuce tropical salad, with a spicy citrus dressing, oranges, pineapple and cherry tomatoes.  My husband still can't decide if he liked it; the spicy wasn't crazy hot, but it definitely left you with that capsacin feeling.  I did a traditional wedge salad...and it's one of the best I've had in a long time.  The lettuce was perfect, the onions were fresh & the blue cheese dressing was the perfect combo of tangy & creamy.  I could make a meal out of their wedge, but I stopped early so I'd have room for everything else.  With salad came the bread, which was a whole grain baguette with flax that came with two butters, a traditional European butter as well as a mild cajun-esque one.

We did wait long after finishing our salad before our main courses came out.  My husband went with the fish dish on the prix fixe, a broiled salmon with a citrus topping and a small dish of black bean cassoulet.  The salmon was huge, well cooked & tasty.  The black bean dish was tiny and just okay, so my husband focused mainly on his salmon.  It came with a dish of mashed potatoes as well.  They weren't the best we've ever had, but not the worst either.  They were very potato-y, probably made with russets.  I went with the small filet, cooked to a medium-rare with the Fleming's potatoes.  The filet was perfectly cooked and well seasoned with salt and pepper (my husband was a bit overwhelmed by the salt, but I liked it).  The only complaint I had with it was that it was a bit fattier than I'm used to in a spot, but I couldn't finish the whole portion anyways (and it was still very good).  The Fleming's potatoes were out of this world.  A bit spicy and oh so creamy, it's another dish you could probably make a meal of.  My husband requested more bread during our main courses and we savored for a long time.  I'd think about doing the separate meat & potatoes instead of the smaller combo I got just to have a larger portion of potatoes.  We also got a serving of asparagus with butter, olive oil, salt & pepper to share.  Oh so tender & flavorful, I still only managed to eat two stalks.  I think we might have to go back with another couple next time so we can try more sides without feeling like we are throwing away food.

Dessert was delish.  The prix fixe comes with sauteed pineapple tart with ice cream & caramel, while I went for the good old standby of chocolate lava cake.  It was one of the best made ones I've had - perfectly cake-y on the outside and flowing in the middle, with ice cream on top.  Right at dessert delivery our waiter brought a little box of chocolates with a candle on it for my birthday.

The service was good, with a few flares.  The bartender took a bit longer than normal to greet us, they forgot my potatoes when they brought out the main courses & my lava cake came without the pistachios.  Not a big deal for me.

I think this place is really good.  I like the dark mood, the good service & the great food.  Dinner for two (two drinks, an appetizer, two glasses of wine, two salads, two main entrees, three sides & two desserts) was $135 before tax & tip.  Yum (and not horribly pricey)!",1.0,1.0,1.0,1.0,1.0,1.0
0xm2RW8BgVNaQRWU18kbtA,4,This is some of the best Chinese takeout I have had in Indy.  The portions are good and the veggies are fresh.  The service is always very kind and friendly.  Sure beats the Chinese buffets in the area.,1.0,1.0,0.0,0.0,0.0,0.0
